,Brewery Name,Beer Name,Beer Type,ABV %,Num of Ratings,Avg Rating
22424,Victory Brewing Company - Downingtown,Throwback Lager,Lager - Adjunct,5.4,55,3.54
22425,Victory Brewing Company - Downingtown,Toasty Coco,Tripel,14.6,1,4.15
22426,Victory Brewing Company - Downingtown,Tradition Pils,Pilsner - German,5.4,2,3.67
22427,Victory Brewing Company - Downingtown,Twisted Monkey,Blonde Ale - Belgian,5.8,109,3.62
22428,Victory Brewing Company - Downingtown,Uncle Teddy's Bitter,Bitter - English,4.0,233,4.02
22429,Victory Brewing Company - Downingtown,V-Twelve,Quadrupel (Quad),12.0,1395,4.05
22430,Victory Brewing Company - Downingtown,Verde,Farmhouse Ale - Saison,6.2,2,4.45
22431,Victory Brewing Company - Downingtown,Victorious #1,IPA - American,6.4,8,3.68
22432,Victory Brewing Company - Downingtown,Victory Dark Lager,Lager - Munich Dunkel,5.0,87,3.66
22433,Victory Brewing Company - Downingtown,Victory Greenhouse Session Stout,Stout - American,0.0,1,2.5
22434,Victory Brewing Company - Downingtown,Victory Helles Lager,Lager - Helles,4.8,914,3.61
22435,Victory Brewing Company - Downingtown,Victory Idyll Ale,Blonde Ale - American,5.0,7,3.86
22436,Victory Brewing Company - Downingtown,Victory Victorious IPA #2,IPA - American,6.2,1,3.58
22437,Victory Brewing Company - Downingtown,Victory Village,Brown Ale - American,5.1,89,3.86
22438,Victory Brewing Company - Downingtown,Vital IPA,IPA - American,6.5,653,3.82
22439,Victory Brewing Company - Downingtown,Whirlwind,Wheat Beer - Witbier,5.0,952,3.71
22440,Victory Brewing Company - Downingtown,White Monkey,Tripel,9.5,503,3.88
22441,Victory Brewing Company - Downingtown,Wild Devil,Brett Beer,6.7,1289,3.86
22442,Victory Brewing Company - Downingtown,Wild Devil (Red Wine Barrel Aged),Brett Beer,6.7,6,3.71
22443,Victory Brewing Company - Downingtown,Winter Cheers,Wheat Beer - Hefeweizen,6.7,837,3.63
22444,Victory Brewing Company - Downingtown,Yakima Glory,IPA - Black / Cascadian Dark Ale,8.7,1661,3.99
22445,Victory Brewing Company - Downingtown,132 Cents IPA,IPA - American,6.8,13,4.27
22446,Victory Brewing Company - Downingtown,1337 Ale,IPA - American,6.0,53,3.65
22447,Victory Brewing Company - Downingtown,2019 barrel aged Berry Tart Monkey,Tripel,9.3,5,4.09
22448,Victory Brewing Company - Downingtown,21st Birthday IPA,IPA - American,6.1,187,3.82
22449,Victory Brewing Company - Downingtown,4Hop Bock,Bock - Maibock,6.1,41,3.65
22450,Victory Brewing Company - Downingtown,Abbey 8,Dubbel,7.6,11,3.77
22451,Victory Brewing Company - Downingtown,Abbey Six,Pale Ale - Belgian,6.0,41,3.93
22452,Victory Brewing Company - Downingtown,Alla Spina Arso,Sour - Berliner Weisse,5.3,8,3.9
22453,Victory Brewing Company - Downingtown,Alla Spina Citra Novello,Pale Ale - Belgian,7.0,2,3.88
22454,Victory Brewing Company - Downingtown,Alla Spina Novello,Blonde Ale - American,7.0,14,3.82
22455,Victory Brewing Company - Downingtown,Alla Spina Tart Saison,Farmhouse Ale - Saison,6.2,2,3.83
22456,Victory Brewing Company - Downingtown,Alla Spina Via Weiss,Sour - Berliner Weisse,4.1,23,3.32
22457,Victory Brewing Company - Downingtown,Almost Anton's Lager,Lager - Vienna,5.3,14,3.81
22458,Victory Brewing Company - Downingtown,Anniversary 19 Session IPA,IPA - American,4.5,412,3.65
22459,Victory Brewing Company - Downingtown,Anniversary 20 Experimental IPA,IPA - American,5.5,278,3.7
22460,Victory Brewing Company - Downingtown,Anniversary XX Imperial Pilsner,Pilsner - Imperial,8.5,98,3.96
22461,Victory Brewing Company - Downingtown,Australian Pale Ale,Pale Ale - American,6.0,4,3.63
22462,Victory Brewing Company - Downingtown,Baltic Thunder,Porter - Baltic,8.5,927,3.9
22463,Victory Brewing Company - Downingtown,Barrel-Aged Rosé Monkey,Tripel,9.5,13,3.95
22464,Victory Brewing Company - Downingtown,Bavarian Mandarina Pale Ale,Pale Ale - American,6.0,15,3.73
22465,Victory Brewing Company - Downingtown,Bavarian Polaris IPA,IPA - American,7.0,10,3.56
22466,Victory Brewing Company - Downingtown,Bavarian Spalt Select IPA,IPA - American,7.0,16,3.79
22467,Victory Brewing Company - Downingtown,Bayrisch Pale,Pale Ale - American,6.7,4,3.82
22468,Victory Brewing Company - Downingtown,BB#3 Berliner Weisse,Sour - Berliner Weisse,5.2,5,3.95
22469,Victory Brewing Company - Downingtown,BB#4 Oatmeal Porter,Porter - English,6.0,4,4.28
22470,Victory Brewing Company - Downingtown,Belgian IPA,IPA - Belgian,7.0,10,4.09
22471,Victory Brewing Company - Downingtown,Biere De Garden,Farmhouse Ale - Saison,4.6,18,3.63
22472,Victory Brewing Company - Downingtown,Biere De Mars,Farmhouse Ale - Bière de Garde,6.6,6,3.99
22473,Victory Brewing Company - Downingtown,Blackboard Series #1 - Agave IPA with Grapefruit,IPA - American,7.0,365,3.62
22474,Victory Brewing Company - Downingtown,Blackboard Series #3 - Berliner Weisse with Elderflower,Sour - Berliner Weisse,5.2,158,3.94
22475,Victory Brewing Company - Downingtown,Blackboard Series #4 - Oatmeal Porter With Hazelnut,Porter - American,6.0,51,3.93
22476,Victory Brewing Company - Downingtown,Blackboard Series #5 - Cream Ale With Cold Brew Coffee,Cream Ale,6.5,131,3.74
22477,Victory Brewing Company - Downingtown,Blackboard Series #6 - Peach Belgian Blonde With Coriander,Blonde Ale - Belgian,7.5,82,3.57
22478,Victory Brewing Company - Downingtown,Braumeister Harvest Pils,Pilsner - German,6.1,104,4.11
22479,Victory Brewing Company - Downingtown,Braumeister Pils (Sladek Hops),Pilsner - German,0.0,11,4.29
22480,Victory Brewing Company - Downingtown,Braumeister Pils (Summit Hops),Pilsner - German,5.5,2,3.9
22481,Victory Brewing Company - Downingtown,Braumeister Pils - Saaz,Pilsner - Bohemian / Czech,5.7,45,4.17
22482,Victory Brewing Company - Downingtown,Braumeister Pils - Spalt Select,Lager - Kellerbier / Zwickelbier,4.7,1,3.56
22483,Victory Brewing Company - Downingtown,Braumeister Pils - Tettnang,Pilsner - Bohemian / Czech,5.3,53,4.05
22484,Victory Brewing Company - Downingtown,Braumeister Pils Spaltz/Hallertau,Pilsner - German,4.8,5,3.85
22485,Victory Brewing Company - Downingtown,Brett Dixon,Lager - American,6.9,10,3.66
22486,Victory Brewing Company - Downingtown,Brewer's Plate Stout,Stout - Irish Dry,5.5,12,3.64
22487,Victory Brewing Company - Downingtown,Brotherly Love,Bock - Traditional,7.0,1,4.0
22488,Victory Brewing Company - Downingtown,Brotherly Suds 5,Bock - Maibock,6.9,8,3.87
22489,Victory Brewing Company - Downingtown,Brotherly Suds 9,Pilsner - German,6.9,3,3.73
22490,Victory Brewing Company - Downingtown,CBC Altbier,Altbier,5.9,4,3.72
22491,Victory Brewing Company - Downingtown,CBC Ariana Session Ale,IPA - American,5.3,1,4.06
22492,Victory Brewing Company - Downingtown,CBC Black IPA,IPA - Black / Cascadian Dark Ale,7.5,8,3.84
22493,Victory Brewing Company - Downingtown,CBC Blanc Saison,Farmhouse Ale - Saison,7.0,3,4.22
22494,Victory Brewing Company - Downingtown,CBC Blanc Session Ale,Pale Ale - American,0.0,8,3.5
22495,Victory Brewing Company - Downingtown,CBC Braumeister Pils Select (Tettnanger Hops),Pilsner - German,5.3,21,4.11
22496,Victory Brewing Company - Downingtown,CBC Hallertauer Belgian Pale Ale,Pale Ale - Belgian,6.3,8,3.91
22497,Victory Brewing Company - Downingtown,CBC Herkules IPA,IPA - American,6.8,8,3.99
22498,Victory Brewing Company - Downingtown,CBC Hersbrucker Belgian Pale Ale,Pale Ale - Belgian,5.8,8,3.68
22499,Victory Brewing Company - Downingtown,CBC Hollerdauer Bavarian Pale Ale,Pale Ale - American,7.2,9,3.84
22500,Victory Brewing Company - Downingtown,CBC Mandarina Best Bitter,Bitter - English,4.3,28,3.8
22501,Victory Brewing Company - Downingtown,CBC Melon Session Ale,Pale Ale - American,4.7,11,3.61
22502,Victory Brewing Company - Downingtown,CBC Pale Ale,Pale Ale - American,0.0,15,3.76
22503,Victory Brewing Company - Downingtown,CBC Pale Ale #2,Pale Ale - American,6.4,5,3.73
22504,Victory Brewing Company - Downingtown,CBC Saphir Pils,Pilsner - German,5.2,7,3.94
22505,Victory Brewing Company - Downingtown,CBC Saphir Tripel,Tripel,0.0,5,3.92
22506,Victory Brewing Company - Downingtown,CBC Saphir Weiss,Wheat Beer - Hefeweizen,5.6,6,3.94
22507,Victory Brewing Company - Downingtown,CBC Session Ale,Pale Ale - American,4.5,1,3.4
22508,Victory Brewing Company - Downingtown,CBC Smaragd Belgian Pale Ale,Pale Ale - Belgian,6.0,11,3.87
22509,Victory Brewing Company - Downingtown,CBC Spalt,Pilsner - German,5.2,3,4.03
22510,Victory Brewing Company - Downingtown,CBC Tradition Pils,Pilsner - Bohemian / Czech,0.0,3,3.23
22511,Victory Brewing Company - Downingtown,CBC Tripel,Tripel,9.1,9,3.74
22512,Victory Brewing Company - Downingtown,CBC Weissbier,Wheat Beer - American Pale,7.4,5,3.68
22513,Victory Brewing Company - Downingtown,CBC Witbier,Wheat Beer - Witbier,4.5,4,3.78
22514,Victory Brewing Company - Downingtown,CIPA W/ Mosaic,IPA - American,6.5,2,4.52
22515,Victory Brewing Company - Downingtown,D'town Drafts #429 Red IPA,Red Ale - American Amber / Red,7.1,9,3.77
22516,Victory Brewing Company - Downingtown,D'town Drafts #462 Pils,Pilsner - German,5.1,6,3.81
22517,Victory Brewing Company - Downingtown,D-town Belgian IPA,IPA - Belgian,7.0,13,3.85
22518,Victory Brewing Company - Downingtown,D-Town Brown,Brown Ale - English,5.4,33,3.81
22519,Victory Brewing Company - Downingtown,D-Town IPA #3,IPA - American,6.5,8,3.93
22520,Victory Brewing Company - Downingtown,D-Town IPA #5,IPA - American,6.5,8,3.9
22521,Victory Brewing Company - Downingtown,Dampf Bier,California Common / Steam Beer,5.9,27,3.78
22522,Victory Brewing Company - Downingtown,Dark Intrigue,Stout - Russian Imperial,9.1,739,3.9
22523,Victory Brewing Company - Downingtown,Dark Rye Saison,Farmhouse Ale - Saison,5.9,19,3.92
22524,Victory Brewing Company - Downingtown,Declaration Nation Ale,Red Ale - American Amber / Red,6.2,18,3.95
22525,Victory Brewing Company - Downingtown,Deep Cocoa,Porter - Baltic,8.5,191,3.98
22526,Victory Brewing Company - Downingtown,Devil Craft Lager,Lager - European Dark,5.1,6,3.86
22527,Victory Brewing Company - Downingtown,Dietrich,Pilsner - German,5.5,2,4.31
22528,Victory Brewing Company - Downingtown,Down IPA #,Pale Ale - American,6.8,0,0.0
22529,Victory Brewing Company - Downingtown,Down IPA #5,Pale Ale - American,6.8,1,2.81
22530,Victory Brewing Company - Downingtown,Dr. Decibels Brown Ale,Brown Ale - English,5.7,6,4.03
22531,Victory Brewing Company - Downingtown,Earth & Flame,Scotch Ale / Wee Heavy,11.7,173,4.17
22532,Victory Brewing Company - Downingtown,Eclat Cocoa Lager,Lager - European Dark,5.6,35,3.74
22533,Victory Brewing Company - Downingtown,Ella Pils,Pilsner - German,5.0,2,4.39
22534,Victory Brewing Company - Downingtown,Enigma,Farmhouse Ale - Saison,0.0,1,3.99
22535,Victory Brewing Company - Downingtown,Fall Bockwards,Bock - Traditional,7.5,35,3.76
22536,Victory Brewing Company - Downingtown,Firelight Ale,Wheat Beer - Hefeweizen,5.0,4,2.93
22537,Victory Brewing Company - Downingtown,FPA,IPA - American,4.5,1,4.1
22538,Victory Brewing Company - Downingtown,Freigeist Collaboration - Lichtenhainer,Sour - Berliner Weisse,0.0,7,3.96
22539,Victory Brewing Company - Downingtown,Fu Volky,Wheat Beer - Hefeweizen,6.0,1,4.09
22540,Victory Brewing Company - Downingtown,Gose,Sour - Gose,5.0,34,3.37
22541,Victory Brewing Company - Downingtown,Halfway IPA,IPA - Imperial,6.0,13,3.84
22542,Victory Brewing Company - Downingtown,Harvest Ale 2008,Pale Ale - American,5.7,5,4.14
22543,Victory Brewing Company - Downingtown,Harvest Ale 2009,Pale Ale - American,5.7,3,3.58
22544,Victory Brewing Company - Downingtown,Harvest Pils,Pilsner - German,5.0,46,3.91
22545,Victory Brewing Company - Downingtown,Heavy Drop,IPA - New England,7.2,29,3.99
22546,Victory Brewing Company - Downingtown,Helles Fire,Smoked Beer,5.8,20,3.94
22547,Victory Brewing Company - Downingtown,Hercules,IPA - English,0.0,4,4.2
22548,Victory Brewing Company - Downingtown,Hersbrucker Pils,Pilsner - German,5.3,12,4.31
22549,Victory Brewing Company - Downingtown,Hop Ticket,Pilsner - German,5.5,213,3.78
22550,Victory Brewing Company - Downingtown,Hop Ticket #2 Hoppy Wheat,Wheat Beer - American Pale,5.5,125,3.57
22551,Victory Brewing Company - Downingtown,Hop Ticket #4 Belgian Blonde,Brown Ale - American,6.5,0,0.0
22552,Victory Brewing Company - Downingtown,Hop Ticket Dry Hopped Pils W Brett,Lager - American,5.5,3,4.05
22553,Victory Brewing Company - Downingtown,Hop Ticket Noble Ipa,IPA - American,6.5,86,3.7
22554,Victory Brewing Company - Downingtown,Hop Ticket Rye IPA,IPA - American,6.5,21,3.77
22555,Victory Brewing Company - Downingtown,Hop Ticket Session IPA,IPA - American,4.5,329,3.75
22556,Victory Brewing Company - Downingtown,HopDevil Lager,Lager - American Amber / Red,6.5,62,3.66
22557,Victory Brewing Company - Downingtown,Hoppy Belgian,IPA - Belgian,7.9,3,4.0
22558,Victory Brewing Company - Downingtown,Hundred Horse Ale,Red Ale - American Amber / Red,5.7,8,3.79
22559,Victory Brewing Company - Downingtown,Java Cask Gold,Stout - American Imperial,11.8,43,4.09
22560,Victory Brewing Company - Downingtown,Java Cask Gold Rye,Stout - American Imperial,12.4,1,4.54
22561,Victory Brewing Company - Downingtown,Java Cask Maple,Stout - American Imperial,13.0,9,4.27
22562,Victory Brewing Company - Downingtown,Java Cask Rye With Vanilla Beans,Stout - American Imperial,12.5,5,4.77
22563,Victory Brewing Company - Downingtown,Java Cask-Aged In Rye Barrels,Stout - American Imperial,12.5,17,4.42
22564,Victory Brewing Company - Downingtown,Jose Garces Victory House Brew,Wheat Beer - Hefeweizen,0.0,2,3.81
22565,Victory Brewing Company - Downingtown,K-Bomb DIPA,IPA - Imperial,8.3,40,3.77
22566,Victory Brewing Company - Downingtown,Kennet Ale,Red Ale - American Amber / Red,8.6,13,3.61
22567,Victory Brewing Company - Downingtown,Kölsch Ale,Kölsch,4.6,68,3.95
22568,Victory Brewing Company - Downingtown,KSQ Barleywine,Barleywine - American,12.8,0,0.0
22569,Victory Brewing Company - Downingtown,KSQ Brett Saison,Farmhouse Ale - Saison,6.7,1,3.63
22570,Victory Brewing Company - Downingtown,KSQ Dry-Hopped Bitter,Bitter - English,4.6,1,3.56
22571,Victory Brewing Company - Downingtown,KSQ Fresh Hop IPL,Lager - India Pale Lager (IPL),5.8,1,4.5
22572,Victory Brewing Company - Downingtown,KSQ Goldern Tangerine White,Blonde Ale - American,5.2,1,4.2
22573,Victory Brewing Company - Downingtown,KSQ Yakima Autumn IPA,IPA - American,5.8,1,3.67
22574,Victory Brewing Company - Downingtown,Lizard Bock,Bock - Maibock,6.7,29,3.52
22575,Victory Brewing Company - Downingtown,Longwood Fruit House Ale,Fruit and Field Beer,5.2,2,3.84
22576,Victory Brewing Company - Downingtown,Longwood Honey Wheat,Wheat Beer - American Pale,5.0,2,3.84
22577,Victory Brewing Company - Downingtown,Longwood Seasons: Blackberry Saison,Farmhouse Ale - Saison,5.3,2,3.66
22578,Victory Brewing Company - Downingtown,Longwood Seasons: Cherry Oatmeal Stout,Stout - American,5.3,1,3.84
22579,Victory Brewing Company - Downingtown,Midlands Stout,Stout - American,5.2,15,3.96
22580,Victory Brewing Company - Downingtown,Mighty Zatec Pils,Pilsner - Bohemian / Czech,0.0,0,0.0
22581,Victory Brewing Company - Downingtown,Mild Rye'd,Rye Beer,5.1,31,3.89
22582,Victory Brewing Company - Downingtown,Milltown Mild,Mild Ale - English Dark,3.3,26,4.09
22583,Victory Brewing Company - Downingtown,Missenhardt Day 1,Pilsner - German,5.5,2,4.35
22584,Victory Brewing Company - Downingtown,Missenhardt Day 4,Pilsner - German,5.5,2,4.62
22585,Victory Brewing Company - Downingtown,Moving Parts: The Ever-Evolving IPA Batch No. 01,IPA - American,7.1,315,3.65
22586,Victory Brewing Company - Downingtown,Moving Parts: The Ever-Evolving IPA Batch No. 02,IPA - English,6.4,264,3.71
22587,Victory Brewing Company - Downingtown,Moving Parts: The Ever-Evolving IPA Batch No. 03,IPA - Belgian,6.6,192,3.91
22588,Victory Brewing Company - Downingtown,Moving Parts: The Ever-Evolving IPA Batch No. 04,IPA - American,7.0,97,3.82
22589,Victory Brewing Company - Downingtown,Moving Parts: The Ever-Evolving IPA Batch No. 05,IPA - American,6.5,80,3.59
22590,Victory Brewing Company - Downingtown,NATO IPA,IPA - American,7.0,63,3.93
22591,Victory Brewing Company - Downingtown,Oak Horizontal,Barleywine - American,10.5,341,4.08
22592,Victory Brewing Company - Downingtown,Orange Blossom Wheat Ale,Wheat Beer - American Pale,4.5,3,4.08
22593,Victory Brewing Company - Downingtown,Otto Ale,Smoked Beer,8.1,318,3.64
22594,Victory Brewing Company - Downingtown,Otto In Oak,Smoked Beer,0.0,63,4.0
22595,Victory Brewing Company - Downingtown,Pennsylvania Dutch IPA,IPA - American,6.4,3,3.79
22596,Victory Brewing Company - Downingtown,Pour House Hoppy White Ale,Wheat Beer - American Pale,5.99,5,3.89
22597,Victory Brewing Company - Downingtown,Ranch C Philly Beer Week,IPA - Imperial,9.0,8,3.86
22598,Victory Brewing Company - Downingtown,Ranch Centennial Double IPA,IPA - Imperial,9.0,8,4.19
22599,Victory Brewing Company - Downingtown,Ranch Chinook DIPA,IPA - Imperial,9.0,13,4.11
22600,Victory Brewing Company - Downingtown,Ranch Citra Double IPA,IPA - Imperial,9.0,15,4.21
22601,Victory Brewing Company - Downingtown,Ranch Double IPA,IPA - Imperial,9.0,318,4.1
22602,Victory Brewing Company - Downingtown,Ranch Double IPA 369 Hop Edition,IPA - Imperial,8.7,17,4.1
22603,Victory Brewing Company - Downingtown,Ranch R Double IPA,IPA - Imperial,9.0,173,4.09
22604,Victory Brewing Company - Downingtown,Ranch S IPA,IPA - Imperial,9.0,63,3.97
22605,Victory Brewing Company - Downingtown,Red,Sour - Flanders Red Ale,5.5,16,4.27
22606,Victory Brewing Company - Downingtown,Red Thunder,Porter - Baltic,8.5,593,3.91
22607,Victory Brewing Company - Downingtown,Reitplatz,Pilsner - German,5.5,2,3.89
22608,Victory Brewing Company - Downingtown,Round Robin Lager,Lager - Vienna,4.6,19,3.84
22609,Victory Brewing Company - Downingtown,Rye Expression,Rye Beer,7.4,20,3.89
22610,Victory Brewing Company - Downingtown,Rye IPA,IPA - American,6.6,15,3.87
22611,Victory Brewing Company - Downingtown,Saphir Weiss,Wheat Beer - Hefeweizen,0.0,4,3.41
22612,Victory Brewing Company - Downingtown,Saphire Ale,Strong Ale - Belgian Pale,10.2,6,4.15
22613,Victory Brewing Company - Downingtown,Sapphire Edelbock,Bock - Maibock,7.4,16,4.16
22614,Victory Brewing Company - Downingtown,Scarlet Fire Rauchbier,Lager - Rauchbier,6.1,151,3.79
22615,Victory Brewing Company - Downingtown,Scarlet Moon,Lager - Rauchbier,7.4,13,4.12
22616,Victory Brewing Company - Downingtown,Selene Saison,Farmhouse Ale - Saison,7.5,67,3.77
22617,Victory Brewing Company - Downingtown,Shack Frost Ale,Bock - Weizenbock,6.6,12,3.72
22618,Victory Brewing Company - Downingtown,Silverback,Stout - American,9.0,1,3.48
22619,Victory Brewing Company - Downingtown,Smokin' Oats,Smoked Beer,5.8,53,3.97
22620,Victory Brewing Company - Downingtown,Special Bitter,Bitter - English,5.3,8,3.61
22621,Victory Brewing Company - Downingtown,Squeaky Wheel,Farmhouse Ale - Bière de Garde,6.2,20,3.79
22622,Victory Brewing Company - Downingtown,St. Boisterous,Bock - Maibock,7.4,426,3.87
22623,Victory Brewing Company - Downingtown,Sticke Alt,Altbier,6.9,7,3.86
22624,Victory Brewing Company - Downingtown,Sticke'y Monkey,Tripel,9.5,12,3.33
22625,Victory Brewing Company - Downingtown,Strangeways Golden Ale,Mild Ale - English Pale,3.5,20,3.67
22626,Victory Brewing Company - Downingtown,Strass,Pilsner - German,5.5,2,4.03
22627,Victory Brewing Company - Downingtown,Summer Love With Citra,Blonde Ale - American,5.2,2,4.29
22628,Victory Brewing Company - Downingtown,Sunrise Weiss,Wheat Beer - Hefeweizen,5.7,362,3.92
22629,Victory Brewing Company - Downingtown,Sunset Dunkleweizen,Wheat Beer - Dunkelweizen,5.7,32,3.82
22630,Victory Brewing Company - Downingtown,Swing Session IPA,IPA - American,5.0,6,3.99
